#,1373017863620000280_20130705180433_20130705180448,1373017863620000280,2013/07/05 18:04:33,2013/07/05 18:04:48,0.04040776923351783 km,20000280
2013/07/05 18:04:33,41.150655,-8.646741,None,None,None,None,None,None
2013/07/05 18:04:48,41.150817,-8.647173,None,None,None,None,None,None
#,1373020147620000163_20130705183222_20130705183722,1373020147620000163,2013/07/05 18:32:22,2013/07/05 18:37:22,4.976607874421399 km,20000163
2013/07/05 18:32:22,41.172894,-8.606178,293,41.1730859,-8.6056492,49.13544058214637,325.27284601553737,0.8439166803264824
2013/07/05 18:32:37,41.173893,-8.608842,662,41.17386237941774,-8.608866983419581,3.995700554437405,36.22281837244833,0.8614423630608924
2013/07/05 18:33:22,41.173677,-8.620524,739,41.173671200839244,-8.620522894972478,0.6514372325376223,16.05653592764083,0.15218369153260677
2013/07/05 18:33:37,41.173281,-8.624385,815,41.17327775659593,-8.624384456070112,0.36351270696693905,71.45973715358951,0.6487369173110119
2013/07/05 18:33:52,41.172849,-8.628264,877,41.17284098041359,-8.628261282202498,0.9202956396048149,7.97132539843516,0.21930171288772918
2013/07/05 18:34:07,41.172084,-8.632062,356,41.17205515600175,-8.632051229171735,3.331604331391716,21.469000785932824,0.10378194584880199
2013/07/05 18:34:22,41.171256,-8.63577,664,41.17122758999532,-8.635755516200545,3.3836853760280974,33.459998261914286,0.5148516323993689
2013/07/05 18:34:37,41.169672,-8.638902,211,41.16965080588283,-8.638875009623455,3.2646432903251497,63.019865576663946,0.6320608558774086
2013/07/05 18:34:52,41.167719,-8.641611,665,41.167696669759266,-8.641582410079588,3.448553879720914,72.28751452097391,0.6693321112275322
2013/07/05 18:35:07,41.166018,-8.644203,603,41.16599649263011,-8.644184335768378,2.8566199138784634,8.662532409508358,0.11744017896962074
2013/07/05 18:35:22,41.164731,-8.647047,213,41.16471998417063,-8.647038432599002,1.4194142249354595,59.843338308920494,0.8195169886699437
2013/07/05 18:35:37,41.16258,-8.649333,1216,41.16256887699374,-8.649268268833195,5.558176223336674,12.628483321994496,0.45119397158401214
2013/07/05 18:35:52,41.159907,-8.649099,606,41.160052374881495,-8.648762217025139,32.49945267449089,4.322709261053822,0.288248830806906
2013/07/05 18:36:07,41.15772,-8.649225,259,41.15773720538132,-8.649173365511924,4.727217343933243,18.155300479776617,0.2476454900279095
2013/07/05 18:36:22,41.155641,-8.648379,1197,41.1553921,-8.6482639,29.306069462650196,51.98799083962697,1.0
2013/07/05 18:36:37,41.154777,-8.648901,20,41.15479986483801,-8.648937662629093,3.9857074591626196,50.23988134417919,0.30419462495021193
2013/07/05 18:36:52,41.154381,-8.649207,20,41.15437469021731,-8.649192384656647,1.4105199607590282,102.59436993824018,0.6211928661129713
2013/07/05 18:37:07,41.154372,-8.649207,20,41.15436791703364,-8.649197542627874,0.9127266204336348,103.46253700108002,0.6264494819131855
2013/07/05 18:37:22,41.154372,-8.649207,320,41.154096411930404,-8.649116858052734,31.55968901622415,108.90685100445496,0.6242985313676924
#,1373019850620000465_20130705182410_20130705183310,1373019850620000465,2013/07/05 18:24:10,2013/07/05 18:33:10,3.395091014772173 km,20000465
2013/07/05 18:24:10,41.167323,-8.649603,None,None,None,None,None,None
2013/07/05 18:24:25,41.166711,-8.649738,1034,41.16632329756811,-8.649849124020104,44.102720259236584,454.7599779997684,0.9930949794261518
2013/07/05 18:24:40,41.166531,-8.649801,1206,41.1663173,-8.6498122,23.780876043844344,0.0,0.0
2013/07/05 18:24:55,41.166288,-8.649837,939,41.166285318764075,-8.649823034815443,1.2064163798428162,144.59137864573952,0.9752464893429797
2013/07/05 18:25:10,41.166063,-8.648388,940,41.166112968977735,-8.648375477985287,5.65431091874427,122.39253138387532,0.6057945194940964
2013/07/05 18:25:25,41.165991,-8.647857,940,41.16602776133174,-8.647844238095795,4.224965917822032,167.88373551625438,0.8309579492964242
2013/07/05 18:25:40,41.165631,-8.64603,941,41.16568427637257,-8.646013070008665,6.091225893442499,123.82313196204547,0.48396318143812106
2013/07/05 18:25:55,41.165343,-8.644248,401,41.165357165150745,-8.644244004525314,1.6102131495690812,20.747792333799563,0.06628501466039531
2013/07/05 18:26:10,41.165037,-8.642592,401,41.165076901481626,-8.642580510954598,4.53988677247228,163.45344197166463,0.5222008020455123
2013/07/05 18:26:25,41.164758,-8.641044,401,41.164812183801274,-8.64102800731968,6.17191429676661,296.71539267517124,0.9479458747713857
2013/07/05 18:26:40,41.164551,-8.639568,1282,41.164569338599826,-8.639565881516617,2.046858786383246,109.15276293197137,0.7580221897273154
2013/07/05 18:26:55,41.164506,-8.637867,1283,41.1645222817517,-8.637865238199275,1.8164476880898213,107.96568817515217,0.6496590395815192
2013/07/05 18:27:10,41.164263,-8.636364,190,41.16428564396911,-8.636350479369396,2.7605838922739068,7.527761971168458,0.08167451521096544
2013/07/05 18:27:25,41.163786,-8.63496,436,41.163796347176174,-8.63495338657084,1.2768199924336916,44.39999493862881,0.24380709004572856
2013/07/05 18:27:40,41.162976,-8.633322,191,41.16298831389317,-8.633295095416978,2.6357951332071705,32.76425143194466,0.20517974011078308
